score,posted_at,source,company,title,location,url,matched_groups,preferred_location
155,2026-04-23T17:41:00+00:00,greenhouse,datadog,SaaS Administrator 1 - Enterprise IT Operations,"New York, New York, USA",https://careers.datadoghq.com/detail/7742781/?gh_jid=7742781,"data,vibecoding,fullstack,software,cloud,security,junior",False
155,2026-04-23T17:41:00+00:00,greenhouse,datadog,Sales Engineer (Customer Success - Portuguese speaking),"Boston, Massachusetts, USA; New York, New York, USA",https://careers.datadoghq.com/detail/7721591/?gh_jid=7721591,"data,vibecoding,fullstack,software,cloud,security,product,junior",False
155,2026-04-23T17:41:00+00:00,greenhouse,datadog,Sales Revenue Analyst - NYC,"New York, New York, USA",https://careers.datadoghq.com/detail/7587086/?gh_jid=7587086,"data,vibecoding,software,qa,cloud,security,analyst,junior",False
155,2026-04-23T17:41:00+00:00,greenhouse,datadog,Strategic Finance Associate - NYC,"New York, New York, USA",https://careers.datadoghq.com/detail/7624017/?gh_jid=7624017,"data,vibecoding,software,qa,cloud,analyst,product,junior",False
155,2026-04-23T17:41:00+00:00,greenhouse,datadog,"Technical Solutions Field Enablement Manager, APJ","Tokyo, Japan",https://careers.datadoghq.com/detail/7493027/?gh_jid=7493027,"data,vibecoding,fullstack,software,cloud,security,product,junior",False
155,2026-04-23T17:41:00+00:00,greenhouse,datadog,"Technical Solutions Field Enablement Manager, APJ","Singapore, Singapore",https://careers.datadoghq.com/detail/7760411/?gh_jid=7760411,"data,vibecoding,fullstack,software,cloud,security,product,junior",False
155,2026-04-24T00:50:54+00:00,greenhouse,datadog,Technical Support Engineer 2,"Tokyo, Japan",https://careers.datadoghq.com/detail/6759702/?gh_jid=6759702,"data,vibecoding,fullstack,software,cloud,security,product,junior",False
155,2026-04-23T17:41:00+00:00,greenhouse,datadog,Technical Support Engineer 2,"Seoul, South Korea",https://careers.datadoghq.com/detail/7477573/?gh_jid=7477573,"data,vibecoding,fullstack,software,cloud,security,product,junior",False
155,2026-04-23T17:41:00+00:00,greenhouse,datadog,"Technical Support Engineer 2, Premier - EMEA","Amsterdam, The Netherlands; Dublin, Ireland; Paris, France",https://careers.datadoghq.com/detail/7496253/?gh_jid=7496253,"data,vibecoding,fullstack,software,cloud,security,product,junior",False
155,2026-04-23T17:41:00+00:00,greenhouse,datadog,"Technical Support Engineer 2, Premier - San Francisco","San Francisco, California, USA",https://careers.datadoghq.com/detail/7449072/?gh_jid=7449072,"data,vibecoding,fullstack,software,cloud,security,product,junior",False
155,2026-04-21T19:57:47+00:00,greenhouse,lyft,"Data Scientist, Safety","Toronto, Canada",https://app.careerpuck.com/job-board/lyft/job/8509122002?gh_jid=8509122002,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-22T19:36:30+00:00,themuse,DoorDash,"Associate, Strategy and Operations - Emerging Fraud","Atlanta, GA",https://www.themuse.com/jobs/doordash/associate-strategy-and-operations-emerging-fraud,"data,vibecoding,fullstack,software,qa,cloud,junior",False
150,2026-04-21T21:42:03+00:00,greenhouse,airbnb,Data Science Intern,United States,https://careers.airbnb.com/positions/7839237?gh_jid=7839237,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-21T21:26:00+00:00,greenhouse,airbnb,Machine Learning Engineering Intern (PhD),United States,https://careers.airbnb.com/positions/7669906?gh_jid=7669906,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-22T16:24:13+00:00,greenhouse,stripe,"Android Engineer, Terminal Global Payments","San Francisco, CA, Seattle, WA",https://stripe.com/jobs/search?gh_jid=7778627,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-22T16:24:13+00:00,greenhouse,stripe,Bridge - Operations Associate ,Bengaluru,https://stripe.com/jobs/search?gh_jid=7179634,"data,vibecoding,fullstack,software,qa,cloud,junior",False
150,2026-04-22T16:24:13+00:00,greenhouse,stripe,Bridge Operations Associate ,Bengaluru ,https://stripe.com/jobs/search?gh_jid=7748617,"data,vibecoding,fullstack,software,qa,cloud,junior",False
150,2026-04-22T16:24:13+00:00,greenhouse,stripe,"Engineering Manager, Data Transformation",N/A,https://stripe.com/jobs/search?gh_jid=7688358,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-22T16:24:13+00:00,greenhouse,stripe,Financial Data Analyst-User Billing,Bengaluru,https://stripe.com/jobs/search?gh_jid=7278434,"data,vibecoding,fullstack,software,cloud,analyst,product,junior",False
150,2026-04-22T16:24:13+00:00,greenhouse,stripe,"Full Stack Engineer, Web Presence and Platform",N/A,https://stripe.com/jobs/search?gh_jid=7436086,"data,vibecoding,fullstack,software,qa,cloud,junior",False
150,2026-04-22T16:24:13+00:00,greenhouse,stripe,"PhD Machine Learning Engineer, New Grad","San Francisco, New York City, Seattle",https://stripe.com/jobs/search?gh_jid=7216668,"data,vibecoding,fullstack,software,qa,cloud,junior",False
150,2026-04-22T16:24:13+00:00,greenhouse,stripe,"Product Manager, EMEA Payments Lead","Dublin, Ireland",https://stripe.com/jobs/search?gh_jid=7768979,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-22T16:24:13+00:00,greenhouse,stripe,"Product Manager, Local Payment Methods EMEA",Barcelona,https://stripe.com/jobs/search?gh_jid=7547596,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-22T16:24:13+00:00,greenhouse,stripe,"Product Manager, Local Payment Methods EMEA",Dublin,https://stripe.com/jobs/search?gh_jid=7486955,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-22T16:24:13+00:00,greenhouse,stripe,"Product Manager, Local Payment Methods EMEA",London,https://stripe.com/jobs/search?gh_jid=7651697,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-22T16:24:13+00:00,greenhouse,stripe,Risk Operations Associate ,Bengaluru,https://stripe.com/jobs/search?gh_jid=5423044,"data,vibecoding,fullstack,software,cloud,analyst,product,junior",False
150,2026-04-22T16:24:13+00:00,greenhouse,stripe,"Technical Account Manager, Risk","Dublin, Ireland",https://stripe.com/jobs/search?gh_jid=7564690,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-22T09:10:36+00:00,greenhouse,databricks,Deployment Strategist,"Sydney, Australia",https://databricks.com/company/careers/open-positions/job?gh_jid=8516118002,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-17T22:09:37+00:00,greenhouse,discord,Software Engineer- Database Infrastructure,San Francisco Bay Area ,https://job-boards.greenhouse.io/discord/jobs/8487457002,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
150,2026-04-23T22:19:34+00:00,greenhouse,pinterest,Machine Learning Intern Fall 2026 (Toronto),"Toronto, ON, CA",https://www.pinterestcareers.com/jobs/?gh_jid=7268778,"data,vibecoding,software,qa,cloud,security,product,junior",False
150,2026-04-22T19:56:28+00:00,greenhouse,pinterest,"Software Engineer II, Backend","San Francisco, CA, US; Seattle, WA, US",https://www.pinterestcareers.com/jobs/?gh_jid=4813946,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-22T22:08:21+00:00,greenhouse,figma,"Enterprise Support Specialist, Japanese Speaking (Tokyo, Japan)","Tokyo, Japan",https://boards.greenhouse.io/figma/jobs/5978411004?gh_jid=5978411004,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-23T22:19:25+00:00,greenhouse,anthropic,"Lead, Data Center Physical Security Operations (North America)","San Francisco, CA | New York City, NY",https://job-boards.greenhouse.io/anthropic/jobs/5193986008,"data,vibecoding,fullstack,software,cloud,security,junior",False
150,2026-04-18T18:07:10+00:00,greenhouse,anthropic,Partner Business Systems & AI Operations Lead,"San Francisco, CA",https://job-boards.greenhouse.io/anthropic/jobs/5191437008,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
150,2026-04-21T16:22:11+00:00,greenhouse,anthropic,"Product Designer, Claude Code","San Francisco, CA | New York City, NY | Seattle, WA",https://job-boards.greenhouse.io/anthropic/jobs/5104689008,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-22T00:48:02+00:00,greenhouse,anthropic,"Program Operations Manager, Human Data","San Francisco, CA | New York City, NY",https://job-boards.greenhouse.io/anthropic/jobs/5194302008,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-17T22:47:06+00:00,greenhouse,anthropic,"Research Engineer, Safeguards Labs","San Francisco, CA | New York City, NY",https://job-boards.greenhouse.io/anthropic/jobs/5191785008,"data,vibecoding,fullstack,software,qa,cloud,security,junior",False
150,2026-04-21T22:20:28+00:00,greenhouse,anthropic,"Strategic Operations Manager, Claude Marketplace","San Francisco, CA",https://job-boards.greenhouse.io/anthropic/jobs/5175013008,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-21T15:51:19+00:00,greenhouse,brex,Brex Rotational Program,"Salt Lake City, Utah, United States",https://www.brex.com/careers/8516003002?gh_jid=8516003002,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-21T15:51:19+00:00,greenhouse,brex,Brex Rotational Program,"São Paulo, São Paulo, Brazil",https://www.brex.com/careers/8516002002?gh_jid=8516002002,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-21T15:51:19+00:00,greenhouse,brex,Brex Rotational Program,"Vancouver, British Columbia, Canada",https://www.brex.com/careers/8516004002?gh_jid=8516004002,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-20T18:35:41+00:00,greenhouse,asana,Corporate Security Engineer,San Francisco,https://www.asana.com/jobs/apply/7441441?gh_jid=7441441,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
150,2026-04-20T18:39:59+00:00,greenhouse,asana,"Engineering Manager, Detection Engineering",Warsaw,https://www.asana.com/jobs/apply/6962288?gh_jid=6962288,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
150,2026-04-20T16:42:20+00:00,greenhouse,asana,"Engineering Manager, Development Infrastructure",Reykjavík,https://www.asana.com/jobs/apply/6174752?gh_jid=6174752,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
150,2026-04-20T18:39:59+00:00,greenhouse,asana,Fullstack Developer,Warsaw,https://www.asana.com/jobs/apply/7058522?gh_jid=7058522,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
150,2026-04-20T16:42:27+00:00,greenhouse,asana,Product Design Intern - Summer 2026 (New York),New York City,https://www.asana.com/jobs/apply/7490328?gh_jid=7490328,"data,vibecoding,fullstack,software,qa,cloud,security,junior",False
150,2026-04-20T16:42:26+00:00,greenhouse,asana,Product Design Intern - Summer 2026 (San Francisco),San Francisco,https://www.asana.com/jobs/apply/7490322?gh_jid=7490322,"data,vibecoding,fullstack,software,qa,cloud,security,junior",False
150,2026-04-20T18:39:59+00:00,greenhouse,asana,Software Engineer,Warsaw,https://www.asana.com/jobs/apply/5844714?gh_jid=5844714,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
150,2026-04-20T16:42:26+00:00,greenhouse,asana,Software Engineering Intern - Summer 2026 (Reykjavik),Reykjavík,https://www.asana.com/jobs/apply/7490314?gh_jid=7490314,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
150,2026-04-20T18:40:00+00:00,greenhouse,asana,Software Engineering Intern - Summer 2026 (Warsaw),Warsaw,https://www.asana.com/jobs/apply/7490274?gh_jid=7490274,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
150,2026-04-20T16:42:19+00:00,greenhouse,asana,"Software Engineer, Reykjavik",Reykjavík,https://www.asana.com/jobs/apply/5480143?gh_jid=5480143,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
150,2026-04-20T15:36:01+00:00,greenhouse,elastic,Site Reliability Engineer II - Platform Security,Spain,https://jobs.elastic.co/jobs?gh_jid=7721766&gh_jid=7721766,"data,vibecoding,fullstack,software,qa,cloud,security,junior",False
150,2026-04-17T17:05:52+00:00,greenhouse,elastic,Software Engineer II - Node - Security - Admin Experience - AppEx,Spain,https://jobs.elastic.co/jobs?gh_jid=7826075&gh_jid=7826075,"data,vibecoding,fullstack,software,qa,cloud,security,junior",False
150,2026-04-21T21:41:57+00:00,greenhouse,mongodb,Application Engineer,Bulgaria,https://www.mongodb.com/careers/job/?gh_jid=7761021,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-21T21:41:57+00:00,greenhouse,mongodb,"Lead, Engineering- Search Query Platform & Availability",Toronto,https://www.mongodb.com/careers/job/?gh_jid=7523899,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-21T21:41:57+00:00,greenhouse,mongodb,Software Engineer 2,Sydney,https://www.mongodb.com/careers/job/?gh_jid=7381061,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-21T21:41:57+00:00,greenhouse,mongodb,Software Engineer 3,Alberta; British Columbia; Calgary; Edmonton; Nova Scotia; Ontario; Ottawa; Quebec; Toronto; Vancouver,https://www.mongodb.com/careers/job/?gh_jid=7719763,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-21T21:41:57+00:00,greenhouse,mongodb,"Software Engineer 3, Atlas Search Systems",San Francisco,https://www.mongodb.com/careers/job/?gh_jid=7523920,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-21T21:41:57+00:00,greenhouse,mongodb,"Software Engineer 3, Atlas Search Systems",Toronto,https://www.mongodb.com/careers/job/?gh_jid=7662950,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-21T21:41:57+00:00,greenhouse,mongodb,"Software Engineer 3, Search Systems Replication & Routing",San Francisco,https://www.mongodb.com/careers/job/?gh_jid=7235322,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-21T21:41:57+00:00,greenhouse,mongodb,"Software Engineer, Atlas Growth",Dublin; Ireland,https://www.mongodb.com/careers/job/?gh_jid=7411027,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-21T21:41:57+00:00,greenhouse,mongodb,"Software Engineer, Code Generation",California; Colorado; Montana; Nevada; New Mexico; Oregon; Utah; Washington,https://www.mongodb.com/careers/job/?gh_jid=7311666,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-21T21:41:57+00:00,greenhouse,mongodb,"Software Engineer, Code Generation",British Columbia; Calgary,https://www.mongodb.com/careers/job/?gh_jid=7311708,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-21T21:41:57+00:00,greenhouse,mongodb,Technical Writer,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7743754,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
150,2026-04-22T21:08:31+00:00,greenhouse,flexport,Operations Manager,Chicago Warehouse,https://boards.greenhouse.io/flexport/jobs/7718194?gh_jid=7718194,"data,vibecoding,fullstack,software,qa,security,product,junior",False
150,2026-04-23T17:41:00+00:00,greenhouse,datadog,"Area Vice President, Enterprise Security Sales","New York, New York, USA; San Francisco, California, USA",https://careers.datadoghq.com/detail/7508990/?gh_jid=7508990,"data,vibecoding,software,qa,cloud,security,product,junior",False
150,2026-04-23T17:41:00+00:00,greenhouse,datadog,"Manager I, Engineering - Core Analytics","New York, New York, USA",https://careers.datadoghq.com/detail/7696093/?gh_jid=7696093,"data,vibecoding,software,cloud,security,analyst,product,junior",False
